Point ID,arc_length,Displacements_0,Displacements_1,Displacements_2,Points_0,Points_1,Points_2,Points_Magnitude
6344,4.918222427368,-0.04170852154493,-0.5374987125397,0,3.940799951553,0.0675999969244,0,3.941379785538
6345,4.9198346138,-0.04165724664927,-0.537908911705,0,3.942399978638,0.06780000030994,0,3.942982912064
6346,4.921447277069,-0.04160596430302,-0.538319170475,0,3.944000005722,0.06800000369549,0,3.944586277008
6347,4.923059463501,-0.04155467823148,-0.5387294888496,0,3.945600032806,0.06819999963045,0,3.946189403534
6348,4.92467212677,-0.04150338470936,-0.5391398072243,0,3.947200059891,0.068400003016,0,3.947792768478
6349,4.926284790039,-0.04145208746195,-0.5395502448082,0,3.948800086975,0.06859999895096,0,3.949395895004
6350,4.927896976471,-0.04140078648925,-0.5399606823921,0,3.950400114059,0.0688000023365,0,3.950999259949
6351,4.929509162903,-0.04134947806597,-0.5403710603714,0,3.951999902725,0.06899999827147,0,3.952602148056
6352,4.931121826172,-0.04129816219211,-0.5407816171646,0,3.95359992981,0.06920000165701,0,3.954205513
6353,4.932734489441,-0.04124684631824,-0.5411921739578,0,3.955199956894,0.06939999759197,0,3.955808877945
6354,4.934346675873,-0.04119551926851,-0.5416027903557,0,3.956799983978,0.06960000097752,0,3.957412004471
6355,4.935959339142,-0.04114419221878,-0.5420134067535,0,3.958400011063,0.06979999691248,0,3.959015369415
6356,4.937571525574,-0.04109285399318,-0.5424241423607,0,3.960000038147,0.07000000029802,0,3.96061873436
6357,4.939184188843,-0.04104151204228,-0.5428348183632,0,3.961600065231,0.07020000368357,0,3.962222099304
6358,4.940796852112,-0.0409901663661,-0.543245613575,0,3.963200092316,0.07039999961853,0,3.96382522583
6359,4.942409038544,-0.04093881323934,-0.5436564087868,0,3.964799880981,0.07060000300407,0,3.965428352356
6360,4.944021224976,-0.04088745638728,-0.5440672636032,0,3.966399908066,0.07079999893904,0,3.9670317173
6361,4.945633888245,-0.04083609208465,-0.5444781780243,0,3.96799993515,0.07100000232458,0,3.968635082245
6362,4.947246551514,-0.04078472405672,-0.54488915205,0,3.969599962234,0.07119999825954,0,3.970238447189
6363,4.948858737946,-0.04073334857821,-0.5453001260757,0,3.971199989319,0.07140000164509,0,3.971841812134
6364,4.950471401215,-0.04068196937442,-0.5457111597061,0,3.972800016403,0.07159999758005,0,3.973445177078
6365,4.952083587646,-0.04063058272004,-0.5461222529411,0,3.974400043488,0.0718000009656,0,3.975048542023
6366,4.953696250916,-0.04057919234037,-0.5465334057808,0,3.976000070572,0.07199999690056,0,3.976651906967
6367,4.955308914185,-0.04052779451013,-0.5469446182251,0,3.977600097656,0.0722000002861,0,3.978255271912
6368,4.956921100616,-0.04047639295459,-0.5473557114601,0,3.979199886322,0.07240000367165,0,3.979858398438
6369,4.958533287048,-0.04042498767376,-0.5477669835091,0,3.980799913406,0.07259999960661,0,3.981461763382
6370,4.960145950317,-0.04037357494235,-0.548178255558,0,3.982399940491,0.07280000299215,0,3.983065366745
6371,4.961758613586,-0.04032215848565,-0.5485896468163,0,3.983999967575,0.07299999892712,0,3.984668731689
6372,4.963370800018,-0.04027073457837,-0.5490010380745,0,3.985599994659,0.07320000231266,0,3.986272096634
6373,4.964983463287,-0.0402193069458,-0.5494124889374,0,3.987200021744,0.07339999824762,0,3.987875461578
6374,4.966595649719,-0.04016787186265,-0.5498239398003,0,3.988800048828,0.07360000163317,0,3.989479064941
6375,4.968208312988,-0.04011643305421,-0.5502354502678,0,3.990400075912,0.07379999756813,0,3.991082429886
6376,4.969820976257,-0.04006498679519,-0.5506470799446,0,3.992000102997,0.07400000095367,0,3.992686033249
6377,4.971433162689,-0.04001353681087,-0.5510586500168,0,3.993599891663,0.07419999688864,0,3.994289159775
6378,4.973045349121,-0.03996207937598,-0.5514702796936,0,3.995199918747,0.07440000027418,0,3.995892524719
6379,4.97465801239,-0.0399106182158,-0.5518819689751,0,3.996799945831,0.07460000365973,0,3.997496128082
6380,4.976270675659,-0.03985915333033,-0.5522937178612,0,3.998399972916,0.07479999959469,0,3.999099493027
6381,4.977882862091,-0.03980768099427,-0.5527054667473,0,4,0.07500000298023,0,4.000702857971
6382,4.979495048523,-0.03975620120764,-0.5531172156334,0,4.001599788666,0.0751999989152,0,4.002306461334
6383,4.981107711792,-0.03970471769571,-0.5535292029381,0,4.003200054169,0.07540000230074,0,4.003910064697
6384,4.982720375061,-0.0396532304585,-0.5539410710335,0,4.004799842834,0.0755999982357,0,4.005513191223
6385,4.98433303833,-0.0396017357707,-0.5543531179428,0,4.006400108337,0.07580000162125,0,4.007117271423
6386,4.985945224762,-0.03955023735762,-0.5547651052475,0,4.007999897003,0.07599999755621,0,4.008720397949
6387,4.987557888031,-0.03949873149395,-0.5551772117615,0,4.009600162506,0.07620000094175,0,4.010324001312
6388,4.989170074463,-0.03944722190499,-0.5555891990662,0,4.011199951172,0.07639999687672,0,4.011927604675
6389,4.990782737732,-0.03939570859075,-0.5560013651848,0,4.012800216675,0.07660000026226,0,4.013531208038
6390,4.992394924164,-0.03934418410063,-0.5564134716988,0,4.014400005341,0.0768000036478,0,4.015134811401
6391,4.994007110596,-0.03929265961051,-0.5568256378174,0,4.015999794006,0.07699999958277,0,4.016737937927
6392,4.995619773865,-0.03924112766981,-0.5572379231453,0,4.017600059509,0.07720000296831,0,4.01834154129
6393,4.997232437134,-0.03918959200382,-0.5576501488686,0,4.019199848175,0.07739999890327,0,4.019945144653
6394,4.998845100403,-0.03913804888725,-0.5580624938011,0,4.020800113678,0.07760000228882,0,4.021548748016
6395,5.000457286835,-0.03908650204539,-0.5584748983383,0,4.022399902344,0.07779999822378,0,4.023152351379
6396,5.002069950104,-0.03903494775295,-0.5588874220848,0,4.024000167847,0.07800000160933,0,4.024755954742
6397,5.003682136536,-0.03898338973522,-0.5592998862267,0,4.025599956512,0.07819999754429,0,4.026359558105
6398,5.005294799805,-0.03893182426691,-0.5597124695778,0,4.027200222015,0.07840000092983,0,4.027963161469
6399,5.006906986237,-0.03888025507331,-0.5601249933243,0,4.028800010681,0.0785999968648,0,4.029566764832
6400,5.008519172668,-0.03882867842913,-0.5605375170708,0,4.030399799347,0.07880000025034,0,4.031169891357
6401,5.010131835938,-0.03877709805965,-0.5609502196312,0,4.03200006485,0.07900000363588,0,4.032773971558
6402,5.011744499207,-0.03872551396489,-0.561362862587,0,4.033599853516,0.07919999957085,0,4.034377098083
6403,5.013357162476,-0.03867392241955,-0.561775624752,0,4.035200119019,0.07940000295639,0,4.035981178284
6404,5.014969348907,-0.03862232714891,-0.5621883273125,0,4.036799907684,0.07959999889135,0,4.037584781647
6405,5.016582012177,-0.03857072070241,-0.5626012086868,0,4.038400173187,0.0798000022769,0,4.03918838501
6406,5.018194198608,-0.0385191179812,-0.5630140304565,0,4.039999961853,0.07999999821186,0,4.040791988373
6407,5.019806861877,-0.03846750408411,-0.5634270310402,0,4.041600227356,0.0802000015974,0,4.042396068573
6408,5.021419048309,-0.03841588646173,-0.5638399720192,0,4.043200016022,0.08039999753237,0,4.043999195099
6409,5.023031234741,-0.03836426138878,-0.5642529129982,0,4.044799804688,0.08060000091791,0,4.045602798462
6410,5.024644374847,-0.03831262886524,-0.5646660327911,0,4.04640007019,0.08079999685287,0,4.047206878662
6411,5.026256561279,-0.03826099634171,-0.5650790333748,0,4.047999858856,0.08100000023842,0,4.048810005188
6412,5.027869224548,-0.0382093526423,-0.5654922127724,0,4.049600124359,0.08120000362396,0,4.050414085388
6413,5.02948141098,-0.03815770894289,-0.5659052729607,0,4.051199913025,0.08139999955893,0,4.052017688751
6414,5.031094074249,-0.0381060577929,-0.5663185715675,0,4.052800178528,0.08160000294447,0,4.053621768951
6415,5.032706260681,-0.03805440291762,-0.5667317509651,0,4.054399967194,0.08179999887943,0,4.055224895477
6416,5.03431892395,-0.03800274059176,-0.567145049572,0,4.056000232697,0.08200000226498,0,4.056828975677
6417,5.035931110382,-0.03795107454062,-0.5675583481789,0,4.057600021362,0.08219999819994,0,4.058432579041
6418,5.037543296814,-0.03789940103889,-0.5679717063904,0,4.059199810028,0.08240000158548,0,4.060036182404
6419,5.03915643692,-0.03784772381186,-0.5683852434158,0,4.060800075531,0.08259999752045,0,4.061640262604
6420,5.040768623352,-0.03779603913426,-0.568798661232,0,4.062399864197,0.08280000090599,0,4.06324338913
6421,5.042381286621,-0.03774435445666,-0.5692121982574,0,4.0640001297,0.08299999684095,0,4.06484746933
6422,5.043993473053,-0.03769265860319,-0.5696256756783,0,4.065599918365,0.0832000002265,0,4.066451072693
6423,5.045606136322,-0.03764095902443,-0.570039331913,0,4.067200183868,0.08340000361204,0,4.068055152893
6424,5.047218322754,-0.03758925572038,-0.5704529285431,0,4.068799972534,0.083599999547,0,4.069658756256
6425,5.048830986023,-0.03753754496574,-0.5708666443825,0,4.070400238037,0.08380000293255,0,4.071262836456
6426,5.050443172455,-0.03748583048582,-0.5712803006172,0,4.072000026703,0.08399999886751,0,4.072866439819
6427,5.052055358887,-0.03743410855532,-0.5716940164566,0,4.073599815369,0.08420000225306,0,4.074470043182
6428,5.053668498993,-0.03738238289952,-0.5721078515053,0,4.075200080872,0.08439999818802,0,4.076074123383
6429,5.055280685425,-0.03733065351844,-0.572521686554,0,4.076799869537,0.08460000157356,0,4.077677726746
6430,5.056893348694,-0.03727891668677,-0.5729357004166,0,4.07840013504,0.08479999750853,0,4.079281806946
6431,5.058505535126,-0.03722717240453,-0.5733495950699,0,4.079999923706,0.08500000089407,0,4.080885410309
6432,5.060118198395,-0.03717542812228,-0.5737636685371,0,4.081600189209,0.08519999682903,0,4.082489490509
6433,5.061730384827,-0.03712367266417,-0.5741776227951,0,4.083199977875,0.08540000021458,0,4.084093093872
6434,5.063342571259,-0.03707191348076,-0.5745916366577,0,4.084799766541,0.08560000360012,0,4.085696697235
6435,5.064955234528,-0.03702015429735,-0.5750057697296,0,4.086400032043,0.08579999953508,0,4.087300777435
6436,5.066567420959,-0.03696838393807,-0.5754198431969,0,4.087999820709,0.08600000292063,0,4.088904380798
6437,5.068180561066,-0.03691660985351,-0.5758341550827,0,4.089600086212,0.08619999885559,0,4.090508460999
6438,5.069792747498,-0.03686482831836,-0.5762483477592,0,4.091199874878,0.08640000224113,0,4.092112064362
6439,5.071405410767,-0.03681304678321,-0.5766627192497,0,4.092800140381,0.0865999981761,0,4.093716144562
6440,5.073017597198,-0.03676125407219,-0.5770769715309,0,4.094399929047,0.08680000156164,0,4.095319747925
6441,5.074630260468,-0.03670945763588,-0.577491402626,0,4.09600019455,0.0869999974966,0,4.096923828125
6442,5.076242446899,-0.03665765747428,-0.5779057145119,0,4.097599983215,0.08720000088215,0,4.098527908325
6443,5.077854633331,-0.0366058498621,-0.578320145607,0,4.099199771881,0.08739999681711,0,4.100131511688
6444,5.0794672966,-0.03655403852463,-0.5787346959114,0,4.100800037384,0.08760000020266,0,4.101735591888
6445,5.081079483032,-0.03650221973658,-0.5791491270065,0,4.10239982605,0.0878000035882,0,4.103339195251
6446,5.082692623138,-0.03645040094852,-0.5795637965202,0,4.104000091553,0.08799999952316,0,4.104943275452
6447,5.08430480957,-0.0363985709846,-0.5799783468246,0,4.105599880219,0.08820000290871,0,4.106547355652
6448,5.085917472839,-0.03634673729539,-0.5803931355476,0,4.107200145721,0.08839999884367,0,4.108151435852
6449,5.087529659271,-0.03629489988089,-0.5808078050613,0,4.108799934387,0.08860000222921,0,4.109755039215
6450,5.08914232254,-0.0362430550158,-0.581222653389,0,4.11040019989,0.08879999816418,0,4.111359119415
6451,5.090754508972,-0.03619120642543,-0.5816373825073,0,4.111999988556,0.08900000154972,0,4.112963199615
6452,5.092366695404,-0.03613935410976,-0.5820521712303,0,4.113599777222,0.08919999748468,0,4.114566802979
6453,5.093979358673,-0.03608749434352,-0.5824670791626,0,4.115200042725,0.08940000087023,0,4.116170883179
6454,5.095591545105,-0.03603563085198,-0.5828819274902,0,4.11679983139,0.08959999680519,0,4.117774963379
6455,5.097204685211,-0.03598375990987,-0.5832969546318,0,4.118400096893,0.08980000019073,0,4.119379043579
6456,5.098816871643,-0.03593188151717,-0.5837119221687,0,4.119999885559,0.09000000357628,0,4.120982646942
6457,5.100429534912,-0.03588000312448,-0.5841270089149,0,4.121600151062,0.09019999951124,0,4.122587203979
6458,5.102041721344,-0.0358281172812,-0.5845420956612,0,4.123199939728,0.09040000289679,0,4.124190807343
6459,5.103654384613,-0.03577622771263,-0.5849573016167,0,4.124800205231,0.09059999883175,0,4.125794887543
6460,5.105266571045,-0.03572432696819,-0.5853724479675,0,4.126399993896,0.09080000221729,0,4.127398967743
6461,5.106878757477,-0.03567242622375,-0.585787653923,0,4.127999782562,0.09099999815226,0,4.129002571106
6462,5.108491420746,-0.03562051802874,-0.5862029790878,0,4.129600048065,0.0912000015378,0,4.130607128143
6463,5.110103607178,-0.03556860610843,-0.5866181850433,0,4.131199836731,0.09139999747276,0,4.132210731506
6464,5.111716747284,-0.03551668673754,-0.5870335698128,0,4.132800102234,0.09160000085831,0,4.133815288544
6465,5.113328933716,-0.03546476364136,-0.5874488949776,0,4.1343998909,0.09179999679327,0,4.135418891907
6466,5.114941596985,-0.03541283681989,-0.5878643393517,0,4.136000156403,0.09200000017881,0,4.137023448944
6467,5.116553783417,-0.03536089882255,-0.5882797837257,0,4.137599945068,0.09220000356436,0,4.138627052307
6468,5.118166446686,-0.0353089608252,-0.5886953473091,0,4.139200210571,0.09239999949932,0,4.140231609344
6469,5.119778633118,-0.03525701537728,-0.5891108512878,0,4.140799999237,0.09260000288486,0,4.141835212708
6470,5.12139081955,-0.03520506620407,-0.5895264148712,0,4.142399787903,0.09279999881983,0,4.143439292908
6471,5.123003959656,-0.03515311330557,-0.5899421572685,0,4.144000053406,0.09300000220537,0,4.145043373108
6472,5.124616146088,-0.03510115295649,-0.5903577804565,0,4.145599842072,0.09319999814034,0,4.146647453308
6473,5.126228809357,-0.03504918515682,-0.5907735824585,0,4.147200107574,0.09340000152588,0,4.148251533508
6474,5.127840995789,-0.03499721363187,-0.5911893248558,0,4.14879989624,0.09359999746084,0,4.149855613708
6475,5.129453659058,-0.03494523838162,-0.5916051864624,0,4.150400161743,0.09380000084639,0,4.151460170746
6476,5.13106584549,-0.0348932556808,-0.5920209884644,0,4.151999950409,0.09399999678135,0,4.153063774109
6477,5.132678508759,-0.03484126925468,-0.5924369096756,0,4.153600215912,0.09420000016689,0,4.154668331146
6478,5.13429069519,-0.03478927537799,-0.5928528308868,0,4.155200004578,0.09440000355244,0,4.156272411346
6479,5.135902881622,-0.034737277776,-0.5932686924934,0,4.156799793243,0.0945999994874,0,4.157876014709
6480,5.137516021729,-0.03468527644873,-0.5936847925186,0,4.158400058746,0.09480000287294,0,4.159480571747
6481,5.13912820816,-0.03463326767087,-0.5941008329391,0,4.159999847412,0.09499999880791,0,4.161084651947
6482,5.140740871429,-0.03458125144243,-0.5945170521736,0,4.161600112915,0.09520000219345,0,4.162688732147
6483,5.142353057861,-0.03452923521399,-0.5949332118034,0,4.163199901581,0.09539999812841,0,4.164292812347
6484,5.14396572113,-0.03447720780969,-0.5953494906425,0,4.164800167084,0.09560000151396,0,4.165897369385
6485,5.145577907562,-0.03442518040538,-0.5957656502724,0,4.16639995575,0.09579999744892,0,4.167500972748
6486,5.147190570831,-0.03437314555049,-0.5961819887161,0,4.168000221252,0.09600000083447,0,4.169105529785
6487,5.148802757263,-0.03432110697031,-0.5965982079506,0,4.169600009918,0.09619999676943,0,4.170709609985
6488,5.150414943695,-0.03426906093955,-0.5970144867897,0,4.171199798584,0.09640000015497,0,4.172313690186
6489,5.152028083801,-0.03421700745821,-0.5974309444427,0,4.172800064087,0.09660000354052,0,4.173918247223
6490,5.153640270233,-0.03416495397687,-0.5978473424911,0,4.174399852753,0.09679999947548,0,4.175521850586
6491,5.155252933502,-0.03411289304495,-0.5982638597488,0,4.176000118256,0.09700000286102,0,4.177126407623
6492,5.156865119934,-0.03406082838774,-0.5986803770065,0,4.177599906921,0.09719999879599,0,4.178730487823
6493,5.158477783203,-0.03400875255466,-0.5990970134735,0,4.179200172424,0.09740000218153,0,4.180335044861
6494,5.160089969635,-0.03395667672157,-0.5995136499405,0,4.18079996109,0.09759999811649,0,4.181939125061
6495,5.161702632904,-0.03390459343791,-0.5999304056168,0,4.182400226593,0.09780000150204,0,4.183543682098
6496,5.163314819336,-0.03385250642896,-0.6003470420837,0,4.184000015259,0.097999997437,0,4.185147762299
6497,5.164927005768,-0.03380041569471,-0.6007637381554,0,4.185599803925,0.09820000082254,0,4.186751365662
6498,5.166540145874,-0.03374831750989,-0.6011805534363,0,4.187200069427,0.09839999675751,0,4.188355922699
6499,5.168152332306,-0.03369621559978,-0.6015973687172,0,4.188799858093,0.09860000014305,0,4.189960002899
6500,5.169764995575,-0.03364410623908,-0.6020143032074,0,4.190400123596,0.09880000352859,0,4.191564559937
6501,5.171377182007,-0.0335919931531,-0.6024311184883,0,4.191999912262,0.09899999946356,0,4.193168640137
6502,5.172989845276,-0.03353987261653,-0.6028481125832,0,4.193600177765,0.0992000028491,0,4.194773197174
6503,5.174602031708,-0.03348775207996,-0.6032650470734,0,4.195199966431,0.09939999878407,0,4.196377277374
6504,5.176214694977,-0.03343562036753,-0.6036821603775,0,4.196800231934,0.09960000216961,0,4.197981834412
6505,5.177826881409,-0.0333834849298,-0.604099214077,0,4.198400020599,0.09979999810457,0,4.199585914612
6506,5.179439067841,-0.03333134576678,-0.6045162677765,0,4.199999809265,0.1000000014901,0,4.201189994812
6507,5.181052207947,-0.03327920287848,-0.6049335002899,0,4.201600074768,0.1001999974251,0,4.202794551849
6508,5.182664394379,-0.0332270488143,-0.6053506731987,0,4.203199863434,0.1004000008106,0,4.20439863205
6509,5.184277057648,-0.03317489475012,-0.6057679653168,0,4.204800128937,0.1005999967456,0,4.206003189087
6510,5.18588924408,-0.03312273323536,-0.6061851978302,0,4.206399917603,0.1008000001311,0,4.207607269287
6511,5.187501907349,-0.03307056427002,-0.6066025495529,0,4.208000183105,0.1010000035167,0,4.209212303162
6512,5.189114093781,-0.03301839530468,-0.6070199012756,0,4.209599971771,0.1011999994516,0,4.210816383362
6513,5.19072675705,-0.03296621888876,-0.6074373722076,0,4.211200237274,0.1014000028372,0,4.212420940399
6514,5.192338943481,-0.03291403874755,-0.607854783535,0,4.21280002594,0.1015999987721,0,4.214025020599
6515,5.193951129913,-0.03286185115576,-0.608272254467,0,4.214399814606,0.1018000021577,0,4.2156291008
6516,5.19556427002,-0.03280965983868,-0.608689904213,0,4.216000080109,0.1019999980927,0,4.217233657837
6517,5.197176456451,-0.03275746107101,-0.6091074347496,0,4.217599868774,0.1022000014782,0,4.218837738037
6518,5.19878911972,-0.03270525857806,-0.6095251441002,0,4.219200134277,0.1023999974132,0,4.220442771912
6519,5.200401306152,-0.03265304863453,-0.6099427342415,0,4.220799922943,0.1026000007987,0,4.222046852112
6520,5.202013969421,-0.032600838691,-0.6103605031967,0,4.222400188446,0.1027999967337,0,4.223651409149
6521,5.203626155853,-0.03254861757159,-0.6107781529427,0,4.223999977112,0.1030000001192,0,4.225255489349
6522,5.205238342285,-0.0324963927269,-0.6111958622932,0,4.225599765778,0.1032000035048,0,4.22685956955
6523,5.206851005554,-0.03244416415691,-0.6116137504578,0,4.227200031281,0.1033999994397,0,4.228464603424
6524,5.208463191986,-0.03239192813635,-0.6120315790176,0,4.228799819946,0.1036000028253,0,4.230068683624
6525,5.210076332092,-0.03233969211578,-0.6124495267868,0,4.230400085449,0.1037999987602,0,4.231673240662
6526,5.211688518524,-0.03228744491935,-0.612867474556,0,4.231999874115,0.1040000021458,0,4.233277797699
6527,5.213301181793,-0.03223519772291,-0.6132856011391,0,4.233600139618,0.1041999980807,0,4.234882354736
6528,5.214913368225,-0.03218293935061,-0.6137036085129,0,4.235199928284,0.1044000014663,0,4.236486434937
6529,5.216526031494,-0.0321306809783,-0.6141217947006,0,4.236800193787,0.1045999974012,0,4.238090991974
6530,5.218138217926,-0.03207841515541,-0.6145398616791,0,4.238399982452,0.1048000007868,0,4.239695549011
6531,5.219750404358,-0.03202614188194,-0.6149579286575,0,4.239999771118,0.1049999967217,0,4.241299629211
6532,5.221363067627,-0.03197386488318,-0.6153762340546,0,4.241600036621,0.1052000001073,0,4.242904186249
6533,5.222975730896,-0.03192158415914,-0.6157944202423,0,4.243199825287,0.1054000034928,0,4.244508743286
6534,5.224588394165,-0.0318692997098,-0.616212785244,0,4.24480009079,0.1055999994278,0,4.246113300323
6535,5.226200580597,-0.03181700408459,-0.6166310310364,0,4.246399879456,0.1058000028133,0,4.247717857361
6536,5.227813243866,-0.03176470845938,-0.6170494556427,0,4.248000144958,0.1059999987483,0,4.249322414398
6537,5.229425430298,-0.03171240538359,-0.6174678206444,0,4.249599933624,0.1062000021338,0,4.250926494598
6538,5.231038093567,-0.03166009858251,-0.61788636446,0,4.251200199127,0.1063999980688,0,4.252531528473
6539,5.232650279999,-0.03160778433084,-0.618304848671,0,4.252799987793,0.1066000014544,0,4.254135608673
6540,5.234262466431,-0.03155547007918,-0.6187233328819,0,4.254399776459,0.1067999973893,0,4.25574016571
6541,5.2358751297,-0.03150314465165,-0.6191419959068,0,4.256000041962,0.1070000007749,0,4.257344722748
6542,5.237487792969,-0.03145081922412,-0.6195605397224,0,4.257599830627,0.1071999967098,0,4.258949279785
6543,5.239100456238,-0.03139848262072,-0.619979262352,0,4.25920009613,0.1074000000954,0,4.260553836823
6544,5.24071264267,-0.03134614229202,-0.6203979253769,0,4.260799884796,0.1076000034809,0,4.26215839386
6545,5.242325305939,-0.03129379823804,-0.6208167672157,0,4.262400150299,0.1077999994159,0,4.263762950897
6546,5.243937492371,-0.03124145045877,-0.6212354898453,0,4.263999938965,0.1080000028014,0,4.265367507935
6547,5.24555015564,-0.03118909709156,-0.6216543316841,0,4.265600204468,0.1081999987364,0,4.266972064972
6548,5.247162342072,-0.03113673627377,-0.6220731735229,0,4.267199993134,0.1084000021219,0,4.268576622009
6549,5.248774528503,-0.03108437359333,-0.6224920749664,0,4.268799781799,0.1085999980569,0,4.270181179047
6550,5.250387191772,-0.03103200159967,-0.6229110956192,0,4.270400047302,0.1088000014424,0,4.271785736084
6551,5.251999855042,-0.03097962774336,-0.6233300566673,0,4.271999835968,0.1089999973774,0,4.273390293121
6552,5.253612518311,-0.03092724829912,-0.6237491965294,0,4.273600101471,0.1092000007629,0,4.274994850159
6553,5.255224704742,-0.03087486326694,-0.6241681575775,0,4.275199890137,0.1093999966979,0,4.276599407196
6554,5.256837368011,-0.03082247264683,-0.6245873570442,0,4.27680015564,0.1096000000834,0,4.278204441071
6555,5.258449554443,-0.03077007643878,-0.6250064373016,0,4.278399944305,0.109800003469,0,4.279808521271
6556,5.260062217712,-0.03071767650545,-0.625425696373,0,4.280000209808,0.109999999404,0,4.281413555145
6557,5.261674404144,-0.03066526912153,-0.6258448958397,0,4.281599998474,0.1102000027895,0,4.283018112183
6558,5.263286590576,-0.03061285987496,-0.626264154911,0,4.28319978714,0.1103999987245,0,4.284622192383
6559,5.264899253845,-0.03056044317782,-0.6266835331917,0,4.284800052643,0.11060000211,0,4.286227226257
6560,5.266511917114,-0.03050802275538,-0.6271029114723,0,4.286399841309,0.110799998045,0,4.287831783295
6561,5.268124580383,-0.03045559674501,-0.6275224089622,0,4.288000106812,0.1110000014305,0,4.289436340332
6562,5.269736766815,-0.03040316514671,-0.6279418468475,0,4.289599895477,0.1111999973655,0,4.291040897369
6563,5.271349430084,-0.03035072609782,-0.6283614039421,0,4.29120016098,0.111400000751,0,4.292645931244
6564,5.272961616516,-0.03029828518629,-0.628780901432,0,4.292799949646,0.111599996686,0,4.294250488281
6565,5.274574279785,-0.03024583682418,-0.6292005181313,0,4.294400215149,0.1118000000715,0,4.295855045319
6566,5.276186466217,-0.03019338287413,-0.6296200752258,0,4.296000003815,0.1120000034571,0,4.297459602356
6567,5.277798652649,-0.03014092519879,-0.6300396323204,0,4.29759979248,0.112199999392,0,4.299064159393
6568,5.279411315918,-0.03008846193552,-0.6304593682289,0,4.299200057983,0.1124000027776,0,4.300669193268
6569,5.281023979187,-0.03003599494696,-0.6308790445328,0,4.300799846649,0.1125999987125,0,4.302273750305
6570,5.282636642456,-0.02998352237046,-0.6312988996506,0,4.302400112152,0.1128000020981,0,4.30387878418
6571,5.284248828888,-0.02993104420602,-0.6317186951637,0,4.303999900818,0.112999998033,0,4.30548286438
6572,5.285861492157,-0.02987856045365,-0.6321386694908,0,4.305600166321,0.1132000014186,0,4.307087898254
6573,5.287473678589,-0.02982607297599,-0.6325585842133,0,4.307199954987,0.1133999973536,0,4.308692455292
6574,5.289086341858,-0.02977357804775,-0.6329785585403,0,4.30880022049,0.1136000007391,0,4.310297489166
6575,5.29069852829,-0.02972108125687,-0.6333985328674,0,4.310400009155,0.1137999966741,0,4.311902046204
6576,5.292310714722,-0.02966857515275,-0.6338184475899,0,4.311999797821,0.1140000000596,0,4.313506603241
6577,5.293923377991,-0.02961606532335,-0.6342386007309,0,4.313600063324,0.1142000034451,0,4.315111637115
6578,5.29553604126,-0.02956355176866,-0.6346586942673,0,4.31519985199,0.1143999993801,0,4.316716194153
6579,5.297148704529,-0.02951103262603,-0.6350789070129,0,4.316800117493,0.1146000027657,0,4.318321228027
6580,5.298760890961,-0.02945850789547,-0.6354990005493,0,4.318399906158,0.1147999987006,0,4.319925785065
6581,5.30037355423,-0.02940597757697,-0.6359193325043,0,4.320000171661,0.1150000020862,0,4.321530342102
6582,5.301985740662,-0.02935344353318,-0.6363395452499,0,4.321599960327,0.1151999980211,0,4.323134899139
6583,5.303598403931,-0.02930090203881,-0.6367599368095,0,4.32320022583,0.1154000014067,0,4.324739933014
6584,5.305210590363,-0.0292483586818,-0.6371802687645,0,4.324800014496,0.1155999973416,0,4.326344490051
6585,5.306822776794,-0.0291958078742,-0.6376006603241,0,4.326399803162,0.1158000007272,0,4.327949047089
6586,5.308435440063,-0.02914325334132,-0.6380211114883,0,4.328000068665,0.1159999966621,0,4.329554080963
6587,5.310048103333,-0.02909069135785,-0.6384415626526,0,4.32959985733,0.1162000000477,0,4.331159114838
6588,5.311660766602,-0.02903812378645,-0.6388621330261,0,4.331200122833,0.1164000034332,0,4.332764148712
6589,5.313272953033,-0.0289855543524,-0.639282643795,0,4.332799911499,0.1165999993682,0,4.33436870575
6590,5.314885616302,-0.02893297746778,-0.6397033333778,0,4.334400177002,0.1168000027537,0,4.335973739624
6591,5.316497802734,-0.02888039685786,-0.6401239037514,0,4.335999965668,0.1169999986887,0,4.337578296661
6592,5.318110466003,-0.02882781066,-0.6405446529388,0,4.337600231171,0.1172000020742,0,4.339183330536
6593,5.319722652435,-0.02877521887422,-0.6409653425217,0,4.339200019836,0.1173999980092,0,4.340787887573
6594,5.321334838867,-0.02872262150049,-0.6413860917091,0,4.340799808502,0.1176000013947,0,4.342392444611
6595,5.322947502136,-0.02867002040148,-0.6418070197105,0,4.342400074005,0.1177999973297,0,4.343997478485
6596,5.324560165405,-0.02861741371453,-0.6422278881073,0,4.343999862671,0.1180000007153,0,4.345602035522
6597,5.326172828674,-0.02856480330229,-0.6426488161087,0,4.345600128174,0.1181999966502,0,4.347207546234
6598,5.327785015106,-0.02851218357682,-0.6430696845055,0,4.34719991684,0.1184000000358,0,4.348812103271
6599,5.329397678375,-0.02845956012607,-0.6434907317162,0,4.348800182343,0.1186000034213,0,4.350417137146
6600,5.331009864807,-0.02840693481266,-0.6439116597176,0,4.350399971008,0.1187999993563,0,4.352021694183
6601,5.332622528076,-0.02835430018604,-0.6443327665329,0,4.352000236511,0.1190000027418,0,4.353626728058
6602,5.334234714508,-0.02830166369677,-0.6447538137436,0,4.353600025177,0.1191999986768,0,4.355231761932
